eventTime,sourceIPAddress,userIdentity_arn,eventName,key_arn,errorCode,time_of_day,api_call_frequency
2025-09-08 09:22:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08082,,9,3
2025-09-08 09:22:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03029,AccessDeniedException,9,2
2025-09-08 09:23:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03481,AccessDeniedException,9,3
2025-09-08 09:24:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09781,AccessDeniedException,9,4
2025-09-08 09:25:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05872,,9,4
2025-09-08 09:28:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03303,AccessDeniedException,9,5
2025-09-08 09:33:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09962,AccessDeniedException,9,6
2025-09-08 09:37:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08541,AccessDeniedException,9,4
2025-09-08 09:39:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03459,AccessDeniedException,9,7
2025-09-08 09:42:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-09898,,9,4
2025-09-08 09:44:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07525,AccessDeniedException,9,5
2025-09-08 09:46:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03227,,9,6
2025-09-08 09:48:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07257,AccessDeniedException,9,7
2025-09-08 09:52:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00999,,9,5
2025-09-08 09:52:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08326,AccessDeniedException,9,8
2025-09-08 09:55:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08924,AccessDeniedException,9,8
2025-09-08 09:57:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04192,,9,9
2025-09-08 09:57:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08184,AccessDeniedException,9,10
2025-09-08 10:00:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01869,AccessDeniedException,10,11
2025-09-08 10:00:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06566,AccessDeniedException,10,12
2025-09-08 10:04:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04295,AccessDeniedException,10,13
2025-09-08 10:04:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02403,AccessDeniedException,10,8
2025-09-08 10:05:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04288,AccessDeniedException,10,14
2025-09-08 10:05:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01899,,10,15
2025-09-08 10:07:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02094,AccessDeniedException,10,9
2025-09-08 10:10:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07372,AccessDeniedException,10,16
2025-09-08 10:18:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08547,AccessDeniedException,10,16
2025-09-08 10:26:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06633,AccessDeniedException,10,14
2025-09-08 10:34:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08340,AccessDeniedException,10,13
2025-09-08 10:36:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-09568,,10,3
2025-09-08 10:39:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00636,,10,4
2025-09-08 10:39:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06078,AccessDeniedException,10,13
2025-09-08 10:39:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08204,AccessDeniedException,10,7
2025-09-08 10:40:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00608,AccessDeniedException,10,14
2025-09-08 10:43:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05913,AccessDeniedException,10,15
2025-09-08 10:44:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04684,,10,4
2025-09-08 10:45:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05794,AccessDeniedException,10,16
2025-09-08 10:45:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04876,AccessDeniedException,10,17
2025-09-08 10:52:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-01807,,10,4
2025-09-08 10:52:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05689,AccessDeniedException,10,18
2025-09-08 10:53:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08463,,10,5
2025-09-08 10:53:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01769,AccessDeniedException,10,19
2025-09-08 10:54:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01397,AccessDeniedException,10,20
2025-09-08 10:56:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06309,AccessDeniedException,10,20
2025-09-08 10:59:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-02201,,10,6
2025-09-08 11:05:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-07688,,11,7
2025-09-08 11:07:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-01069,,11,8
2025-09-08 11:13:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04823,AccessDeniedException,11,13
2025-09-08 11:17:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02606,AccessDeniedException,11,14
2025-09-08 11:21:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09459,AccessDeniedException,11,14
2025-09-08 11:22:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05387,AccessDeniedException,11,15
2025-09-08 11:23:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05040,,11,16
2025-09-08 11:25:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04480,AccessDeniedException,11,17
2025-09-08 11:26:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06244,AccessDeniedException,11,17
2025-09-08 11:26:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06203,AccessDeniedException,11,18
2025-09-08 11:32:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-09777,,11,9
2025-09-08 11:33:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07634,AccessDeniedException,11,19
2025-09-08 11:36:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05056,AccessDeniedException,11,19
2025-09-08 11:38:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07151,AccessDeniedException,11,20
2025-09-08 11:41:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-04890,,11,8
2025-09-08 11:42:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00707,AccessDeniedException,11,19
2025-09-08 11:42:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-03257,,11,9
2025-09-08 11:44:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07076,AccessDeniedException,11,19
2025-09-08 11:48:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02904,AccessDeniedException,11,18
2025-09-08 11:59:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06482,AccessDeniedException,11,1
2025-09-08 12:00:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06198,,12,15
2025-09-08 12:02:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-05778,,12,6
2025-09-08 12:02:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01114,AccessDeniedException,12,16
2025-09-08 12:15:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03995,AccessDeniedException,12,16
2025-09-08 12:18:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-04848,,12,5
2025-09-08 12:22:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05335,AccessDeniedException,12,14
2025-09-08 12:24:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-00826,,12,6
2025-09-08 12:35:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06735,AccessDeniedException,12,2
2025-09-08 12:38:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09151,AccessDeniedException,12,8
2025-09-08 12:39:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-09957,,12,6
2025-09-08 12:44:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-07436,,12,5
2025-09-08 12:47:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04396,AccessDeniedException,12,7
2025-09-08 12:53:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05763,AccessDeniedException,12,7
2025-09-08 13:01:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03481,,13,6
2025-09-08 13:06:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-01245,,13,6
2025-09-08 13:08:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04320,,13,2
2025-09-08 13:08:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09030,AccessDeniedException,13,6
2025-09-08 13:09:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02196,AccessDeniedException,13,7
2025-09-08 13:19:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05123,AccessDeniedException,13,3
2025-09-08 13:26:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02310,AccessDeniedException,13,6
2025-09-08 13:29:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00773,AccessDeniedException,13,7
2025-09-08 13:34:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04585,,13,5
2025-09-08 13:39:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03849,AccessDeniedException,13,7
2025-09-08 13:44:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02485,,13,4
2025-09-08 13:51:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03685,AccessDeniedException,13,7
2025-09-08 13:58:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04614,,13,5
2025-09-08 13:59:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09181,AccessDeniedException,13,7
2025-09-08 14:05:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04533,,14,5
2025-09-08 14:07:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09945,AccessDeniedException,14,3
2025-09-08 14:17:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-01477,,14,5
2025-09-08 14:20:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-06223,,14,6
2025-09-08 14:20:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00063,AccessDeniedException,14,2
2025-09-08 14:40:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-08342,,14,6
2025-09-08 14:41:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05415,AccessDeniedException,14,3
2025-09-08 14:42:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03517,AccessDeniedException,14,4
2025-09-08 14:46:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-09233,,14,6
2025-09-08 14:46:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-06831,,14,7
2025-09-08 14:48:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-08959,,14,8
2025-09-08 14:53:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-09995,,14,9
2025-09-08 15:00:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03913,AccessDeniedException,15,3
2025-09-08 15:02:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09842,AccessDeniedException,15,3
2025-09-08 15:03:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00086,AccessDeniedException,15,4
2025-09-08 15:07:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-06253,,15,8
2025-09-08 15:16:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-01392,,15,9
2025-09-08 15:17:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00892,AccessDeniedException,15,5
2025-09-08 15:23:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07189,AccessDeniedException,15,6
2025-09-08 15:44:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03631,AccessDeniedException,15,5
2025-09-08 15:57:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07922,AccessDeniedException,15,6
2025-09-08 16:01:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06331,AccessDeniedException,16,2
2025-09-08 16:02:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00857,AccessDeniedException,16,6
2025-09-08 16:06:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08705,AccessDeniedException,16,6
2025-09-08 16:12:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07058,AccessDeniedException,16,7
2025-09-08 16:17:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02462,AccessDeniedException,16,7
2025-09-08 16:19:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04398,AccessDeniedException,16,8
2025-09-08 16:23:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08745,AccessDeniedException,16,8
2025-09-08 16:37:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-07078,,16,1
2025-09-08 16:43:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01723,AccessDeniedException,16,9
2025-09-08 16:43:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03775,,16,10
2025-09-08 16:44:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06393,,16,10
2025-09-08 16:47:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03585,,16,2
2025-09-08 16:48:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-07629,,16,3
2025-09-08 16:49:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03702,AccessDeniedException,16,11
2025-09-08 16:53:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06219,AccessDeniedException,16,12
2025-09-08 16:55:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09431,AccessDeniedException,16,2
2025-09-08 16:58:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00354,,16,4
2025-09-08 16:59:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04898,AccessDeniedException,16,3
2025-09-08 17:00:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-09191,,17,5
2025-09-08 17:00:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-05272,,17,6
2025-09-08 17:01:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00995,,17,7
2025-09-08 17:04:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06300,AccessDeniedException,17,3
2025-09-08 17:08:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-05743,,17,8
2025-09-08 17:16:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-09786,,17,9
2025-09-08 17:18:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-08250,,17,10
2025-09-08 17:22:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-03042,,17,11
2025-09-08 17:23:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-05209,,17,12
2025-09-08 17:45:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02803,AccessDeniedException,17,4
2025-09-08 17:47:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-08756,,17,11
2025-09-08 17:58:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-02147,,17,10
2025-09-08 18:14:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-06111,,18,7
2025-09-08 18:52:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00366,,18,3
2025-09-08 19:05:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08239,,19,3
2025-09-08 19:17:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01945,,19,3
2025-09-08 19:43:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00723,,19,4
2025-09-08 19:51:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-03498,,19,5
2025-09-08 20:06:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06477,AccessDeniedException,20,1
2025-09-08 20:50:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05425,AccessDeniedException,20,2
2025-09-08 20:54:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04420,AccessDeniedException,20,3
2025-09-08 21:23:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05962,AccessDeniedException,21,3
2025-09-08 21:48:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08021,AccessDeniedException,21,4
2025-09-08 21:52:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08467,AccessDeniedException,21,4
2025-09-08 21:54:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01741,AccessDeniedException,21,4
2025-09-08 22:15:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05924,AccessDeniedException,22,5
2025-09-08 22:47:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03766,AccessDeniedException,22,5
2025-09-08 23:06:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03598,AccessDeniedException,23,3
2025-09-08 23:21:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04793,AccessDeniedException,23,3
2025-09-08 23:25:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01764,AccessDeniedException,23,4
2025-09-08 23:31:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09741,AccessDeniedException,23,5
2025-09-08 23:55:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04902,AccessDeniedException,23,5
2025-09-09 00:17:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01907,AccessDeniedException,0,5
2025-09-09 00:45:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07368,AccessDeniedException,0,3
2025-09-09 00:56:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07874,AccessDeniedException,0,3
2025-09-09 01:36:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08206,,1,3
2025-09-09 01:38:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08508,AccessDeniedException,1,4
2025-09-09 01:38:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07450,AccessDeniedException,1,5
