key_id,creation_date,algorithm,is_hsm_backed,rotation_enabled,permission_policy,vulnerability_score
key-02198,50:40.2,RSA_2048,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",62
key-02199,56:48.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",26
key-02200,02:22.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",17
key-02201,11:36.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-02202,33:06.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",26
key-02203,14:30.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-02204,40:07.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",42
key-02205,55:07.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",10
key-02206,40:35.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",26
key-02207,10:01.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-02208,20:53.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",42
key-02209,52:07.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-02210,27:40.2,3DES,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",63
key-02211,00:36.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",44
key-02212,30:49.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",77
key-02213,53:56.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",49
key-02214,18:45.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",52
key-02215,50:54.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",100
key-02216,00:49.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",21
key-02217,28:17.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",23
key-02218,56:17.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",17
key-02219,04:17.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",79
key-02220,23:44.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-02221,16:23.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",3
key-02222,07:01.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-02223,16:02.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",49
key-02224,22:12.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",79
key-02225,21:59.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",21
key-02226,36:23.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",65
key-02227,50:03.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-02228,56:54.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",18
key-02229,39:34.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",19
key-02230,00:00.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",68
key-02231,00:02.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",12
key-02232,54:32.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-02233,09:01.2,3DES,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",58
key-02234,57:23.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",77
key-02235,26:02.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",10
key-02236,03:58.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-02237,56:57.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",12
key-02238,54:40.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-02239,05:38.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",22
key-02240,31:02.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",50
key-02241,09:03.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-02242,09:23.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",17
key-02243,14:22.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",48
key-02244,35:38.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",82
key-02245,52:44.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",41
key-02246,10:48.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",62
key-02247,18:42.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-02248,43:21.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",17
key-02249,47:15.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",38
key-02250,54:30.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",0
key-02251,30:40.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",32
key-02252,19:51.2,3DES,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",52
key-02253,21:45.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",0
key-02254,14:07.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",9
key-02255,50:45.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",80
key-02256,46:51.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",75
key-02257,37:43.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-02258,30:45.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",0
key-02259,38:51.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",58
key-02260,07:32.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",26
key-02261,38:59.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-02262,46:59.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",12
key-02263,29:24.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",51
key-02264,07:55.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-02265,10:19.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",12
key-02266,15:51.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",49
key-02267,45:21.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",31
key-02268,04:54.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",14
key-02269,48:43.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-02270,24:03.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",0
key-02271,47:56.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",42
key-02272,31:36.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",22
key-02273,20:12.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",77
key-02274,08:00.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",22
key-02275,27:01.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-02276,53:33.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",89
key-02277,01:42.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",21
key-02278,14:52.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",62
key-02279,17:21.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",50
key-02280,27:28.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",65
key-02281,39:35.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",18
key-02282,38:05.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",50
key-02283,10:58.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",49
key-02284,49:03.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",25
key-02285,45:56.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-02286,44:28.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-02287,13:23.2,3DES,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",62
key-02288,58:44.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",7
key-02289,40:40.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",74
key-02290,04:43.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",50
key-02291,09:55.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",53
key-02292,03:25.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",9
key-02293,18:26.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-02294,55:15.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",100
key-02295,11:01.2,3DES,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",51
key-02296,03:41.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",16
key-02297,56:15.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",42
key-02298,37:03.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-02299,56:49.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-02300,36:23.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",23
key-02301,47:21.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",58
key-02302,33:07.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",50
key-02303,27:33.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",21
key-02304,57:42.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",24
key-02305,41:38.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",13
key-02306,03:44.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",22
key-02307,59:54.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",27
key-02308,33:17.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-02309,18:23.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",47
key-02310,09:57.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-02311,04:24.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",61
key-02312,05:09.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",10
key-02313,41:26.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-02314,56:00.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",82
key-02315,05:34.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",76
key-02316,49:39.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",67
key-02317,08:21.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",80
key-02318,15:31.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",14
key-02319,15:36.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",29
key-02320,22:55.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",18
key-02321,24:01.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",47
key-02322,33:47.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-02323,05:30.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",21
key-02324,27:15.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",48
key-02325,36:08.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",100
key-02326,09:21.2,3DES,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",48
key-02327,06:45.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",13
key-02328,29:01.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",31
key-02329,24:42.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",14
key-02330,15:44.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",67
key-02331,23:38.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",51
key-02332,48:02.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",58
key-02333,41:17.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",0
key-02334,28:08.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",90
key-02335,56:00.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",7
key-02336,54:54.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",20
key-02337,50:59.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",51
key-02338,48:22.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-02339,01:08.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",22
key-02340,57:04.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",11
key-02341,51:28.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",17
key-02342,59:08.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",26
key-02343,10:34.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",23
key-02344,24:52.2,3DES,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",44
key-02345,16:19.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-02346,06:18.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",18
key-02347,37:50.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",43
key-02348,44:14.2,3DES,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",81
key-02349,09:23.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",67
key-02350,52:29.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",13
key-02351,24:02.2,RSA_2048,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",63
key-02352,10:12.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",41
key-02353,17:46.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-02354,26:49.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",75
key-02355,26:25.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-02356,43:05.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",2
key-02357,17:54.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",55
key-02358,13:29.2,3DES,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",47
key-02359,39:46.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",14
key-02360,02:46.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",19
key-02361,48:17.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",25
